cycle,event_type,agent_id,context
68246,MOVE,X,"{""position"": ""1,1""}"
68247,MOVE,O,"{""position"": ""2,2""}"
68248,MOVE,X,"{""position"": ""0,0""}"
68249,GAME_END,system,"{""result"": ""X""}"
68250,GAME_START,system,{}
68251,MOVE,X,"{""position"": ""0,2""}"
68252,MOVE,O,"{""position"": ""2,0""}"
68253,MOVE,X,"{""position"": ""0,0""}"
68254,MOVE,O,"{""position"": ""1,1""}"
68255,MOVE,X,"{""position"": ""0,1""}"
68256,GAME_END,system,"{""result"": ""X""}"
68257,GAME_START,system,{}
68258,MOVE,X,"{""position"": ""1,1""}"
68259,MOVE,O,"{""position"": ""0,2""}"
68260,MOVE,X,"{""position"": ""0,0""}"
68261,MOVE,O,"{""position"": ""2,2""}"
68262,MOVE,X,"{""position"": ""1,2""}"
68263,MOVE,O,"{""position"": ""2,0""}"
68264,MOVE,X,"{""position"": ""1,0""}"
68265,GAME_END,system,"{""result"": ""X""}"
68266,GAME_START,system,{}
68267,MOVE,X,"{""position"": ""0,2""}"
68268,MOVE,O,"{""position"": ""1,1""}"
68269,MOVE,X,"{""position"": ""2,1""}"
68270,MOVE,O,"{""position"": ""0,0""}"
68271,MOVE,X,"{""position"": ""0,1""}"
68272,MOVE,O,"{""position"": ""2,0""}"
68273,MOVE,X,"{""position"": ""2,2""}"
68274,MOVE,O,"{""position"": ""1,2""}"
68275,MOVE,X,"{""position"": ""1,0""}"
68276,GAME_END,system,"{""result"": ""draw""}"
68277,GAME_START,system,{}
68278,MOVE,X,"{""position"": ""2,2""}"
68279,MOVE,O,"{""position"": ""2,1""}"
68280,MOVE,X,"{""position"": ""0,0""}"
68281,MOVE,O,"{""position"": ""1,2""}"
68282,MOVE,X,"{""position"": ""0,2""}"
68283,MOVE,O,"{""position"": ""0,1""}"
68284,MOVE,X,"{""position"": ""1,0""}"
68285,MOVE,O,"{""position"": ""1,1""}"
68286,GAME_END,system,"{""result"": ""O""}"
68287,GAME_START,system,{}
68288,MOVE,X,"{""position"": ""1,2""}"
68289,MOVE,O,"{""position"": ""0,2""}"
68290,MOVE,X,"{""position"": ""2,2""}"
68291,MOVE,O,"{""position"": ""2,0""}"
68292,MOVE,X,"{""position"": ""0,0""}"
68293,MOVE,O,"{""position"": ""0,1""}"
68294,MOVE,X,"{""position"": ""2,1""}"
68295,MOVE,O,"{""position"": ""1,1""}"
68296,GAME_END,system,"{""result"": ""O""}"
68297,GAME_START,system,{}
68298,MOVE,X,"{""position"": ""0,2""}"
68299,MOVE,O,"{""position"": ""0,0""}"
68300,MOVE,X,"{""position"": ""2,2""}"
68301,MOVE,O,"{""position"": ""2,0""}"
68302,MOVE,X,"{""position"": ""2,1""}"
68303,MOVE,O,"{""position"": ""1,2""}"
68304,MOVE,X,"{""position"": ""0,1""}"
68305,MOVE,O,"{""position"": ""1,1""}"
68306,MOVE,X,"{""position"": ""1,0""}"
68307,GAME_END,system,"{""result"": ""draw""}"
68308,GAME_START,system,{}
68309,MOVE,X,"{""position"": ""0,1""}"
68310,MOVE,O,"{""position"": ""1,0""}"
68311,MOVE,X,"{""position"": ""1,1""}"
68312,MOVE,O,"{""position"": ""2,2""}"
68313,MOVE,X,"{""position"": ""0,0""}"
68314,MOVE,O,"{""position"": ""2,0""}"
68315,MOVE,X,"{""position"": ""1,2""}"
68316,MOVE,O,"{""position"": ""2,1""}"
68317,GAME_END,system,"{""result"": ""O""}"
68318,GAME_START,system,{}
68319,MOVE,X,"{""position"": ""1,0""}"
68320,MOVE,O,"{""position"": ""2,0""}"
68321,MOVE,X,"{""position"": ""0,0""}"
68322,MOVE,O,"{""position"": ""1,1""}"
68323,MOVE,X,"{""position"": ""2,1""}"
68324,MOVE,O,"{""position"": ""0,2""}"
68325,GAME_END,system,"{""result"": ""O""}"
68326,GAME_START,system,{}
68327,MOVE,X,"{""position"": ""0,2""}"
68328,MOVE,O,"{""position"": ""2,2""}"
68329,MOVE,X,"{""position"": ""0,1""}"
68330,MOVE,O,"{""position"": ""0,0""}"
68331,MOVE,X,"{""position"": ""1,1""}"
68332,MOVE,O,"{""position"": ""2,0""}"
68333,MOVE,X,"{""position"": ""1,0""}"
68334,MOVE,O,"{""position"": ""2,1""}"
68335,GAME_END,system,"{""result"": ""O""}"
68336,GAME_START,system,{}
68337,MOVE,X,"{""position"": ""2,0""}"
68338,MOVE,O,"{""position"": ""1,1""}"
68339,MOVE,X,"{""position"": ""1,2""}"
68340,MOVE,O,"{""position"": ""2,2""}"
68341,MOVE,X,"{""position"": ""0,1""}"
68342,MOVE,O,"{""position"": ""0,0""}"
68343,GAME_END,system,"{""result"": ""O""}"
68344,GAME_START,system,{}
68345,MOVE,X,"{""position"": ""2,0""}"
68346,MOVE,O,"{""position"": ""1,0""}"
68347,MOVE,X,"{""position"": ""2,2""}"
68348,MOVE,O,"{""position"": ""0,2""}"
68349,MOVE,X,"{""position"": ""1,1""}"
68350,MOVE,O,"{""position"": ""0,0""}"
68351,MOVE,X,"{""position"": ""1,2""}"
68352,MOVE,O,"{""position"": ""0,1""}"
68353,GAME_END,system,"{""result"": ""O""}"
68354,GAME_START,system,{}
68355,MOVE,X,"{""position"": ""2,2""}"
68356,MOVE,O,"{""position"": ""1,0""}"
68357,MOVE,X,"{""position"": ""0,1""}"
68358,MOVE,O,"{""position"": ""2,0""}"
68359,MOVE,X,"{""position"": ""1,2""}"
68360,MOVE,O,"{""position"": ""0,0""}"
68361,GAME_END,system,"{""result"": ""O""}"
68362,GAME_START,system,{}
68363,MOVE,X,"{""position"": ""2,0""}"
68364,MOVE,O,"{""position"": ""1,2""}"
68365,MOVE,X,"{""position"": ""2,2""}"
68366,MOVE,O,"{""position"": ""1,0""}"
68367,MOVE,X,"{""position"": ""2,1""}"
68368,GAME_END,system,"{""result"": ""X""}"
68369,GAME_START,system,{}
68370,MOVE,X,"{""position"": ""0,0""}"
68371,MOVE,O,"{""position"": ""2,0""}"
68372,MOVE,X,"{""position"": ""1,1""}"
68373,MOVE,O,"{""position"": ""1,2""}"
68374,MOVE,X,"{""position"": ""2,1""}"
68375,MOVE,O,"{""position"": ""1,0""}"
68376,MOVE,X,"{""position"": ""2,2""}"
68377,GAME_END,system,"{""result"": ""X""}"
68378,GAME_START,system,{}
68379,MOVE,X,"{""position"": ""2,2""}"
68380,MOVE,O,"{""position"": ""1,2""}"
68381,MOVE,X,"{""position"": ""0,0""}"
68382,MOVE,O,"{""position"": ""2,1""}"
68383,MOVE,X,"{""position"": ""1,1""}"
68384,GAME_END,system,"{""result"": ""X""}"
68385,GAME_START,system,{}
68386,MOVE,X,"{""position"": ""1,2""}"
68387,MOVE,O,"{""position"": ""0,2""}"
68388,MOVE,X,"{""position"": ""2,0""}"
68389,MOVE,O,"{""position"": ""0,0""}"
68390,MOVE,X,"{""position"": ""1,0""}"
68391,MOVE,O,"{""position"": ""2,1""}"
68392,MOVE,X,"{""position"": ""1,1""}"
68393,GAME_END,system,"{""result"": ""X""}"
68394,GAME_START,system,{}
68395,MOVE,X,"{""position"": ""2,2""}"
68396,MOVE,O,"{""position"": ""0,0""}"
68397,MOVE,X,"{""position"": ""0,2""}"
68398,MOVE,O,"{""position"": ""1,2""}"
68399,MOVE,X,"{""position"": ""2,1""}"
68400,MOVE,O,"{""position"": ""2,0""}"
68401,MOVE,X,"{""position"": ""1,1""}"
68402,MOVE,O,"{""position"": ""0,1""}"
68403,MOVE,X,"{""position"": ""1,0""}"
68404,GAME_END,system,"{""result"": ""draw""}"
68405,GAME_START,system,{}
68406,MOVE,X,"{""position"": ""1,0""}"
68407,MOVE,O,"{""position"": ""2,1""}"
68408,MOVE,X,"{""position"": ""0,1""}"
68409,MOVE,O,"{""position"": ""2,2""}"
68410,MOVE,X,"{""position"": ""1,1""}"
68411,MOVE,O,"{""position"": ""0,2""}"
68412,MOVE,X,"{""position"": ""2,0""}"
68413,MOVE,O,"{""position"": ""1,2""}"
68414,GAME_END,system,"{""result"": ""O""}"
68415,GAME_START,system,{}
68416,MOVE,X,"{""position"": ""0,1""}"
68417,MOVE,O,"{""position"": ""1,0""}"
68418,MOVE,X,"{""position"": ""0,2""}"
68419,MOVE,O,"{""position"": ""2,2""}"
68420,MOVE,X,"{""position"": ""0,0""}"
68421,GAME_END,system,"{""result"": ""X""}"
68422,GAME_START,system,{}
68423,MOVE,X,"{""position"": ""0,2""}"
68424,MOVE,O,"{""position"": ""1,2""}"
68425,MOVE,X,"{""position"": ""0,1""}"
68426,MOVE,O,"{""position"": ""2,2""}"
68427,MOVE,X,"{""position"": ""1,0""}"
68428,MOVE,O,"{""position"": ""1,1""}"
68429,MOVE,X,"{""position"": ""0,0""}"
68430,GAME_END,system,"{""result"": ""X""}"
68431,GAME_START,system,{}
68432,MOVE,X,"{""position"": ""1,2""}"
68433,MOVE,O,"{""position"": ""1,0""}"
68434,MOVE,X,"{""position"": ""0,2""}"
68435,MOVE,O,"{""position"": ""2,1""}"
68436,MOVE,X,"{""position"": ""1,1""}"
68437,MOVE,O,"{""position"": ""2,0""}"
68438,MOVE,X,"{""position"": ""0,0""}"
68439,MOVE,O,"{""position"": ""0,1""}"
68440,MOVE,X,"{""position"": ""2,2""}"
68441,GAME_END,system,"{""result"": ""X""}"
68442,GAME_START,system,{}
68443,MOVE,X,"{""position"": ""0,2""}"
68444,MOVE,O,"{""position"": ""2,1""}"
68445,MOVE,X,"{""position"": ""0,1""}"
68446,MOVE,O,"{""position"": ""1,0""}"
68447,MOVE,X,"{""position"": ""1,2""}"
68448,MOVE,O,"{""position"": ""1,1""}"
68449,MOVE,X,"{""position"": ""0,0""}"
68450,GAME_END,system,"{""result"": ""X""}"
68451,GAME_START,system,{}
68452,MOVE,X,"{""position"": ""1,1""}"
68453,MOVE,O,"{""position"": ""1,0""}"
68454,MOVE,X,"{""position"": ""2,2""}"
68455,MOVE,O,"{""position"": ""2,1""}"
68456,MOVE,X,"{""position"": ""0,0""}"
68457,GAME_END,system,"{""result"": ""X""}"
68458,GAME_START,system,{}
68459,MOVE,X,"{""position"": ""1,0""}"
68460,MOVE,O,"{""position"": ""2,0""}"
68461,MOVE,X,"{""position"": ""1,1""}"
68462,MOVE,O,"{""position"": ""2,1""}"
68463,MOVE,X,"{""position"": ""0,2""}"
68464,MOVE,O,"{""position"": ""0,0""}"
68465,MOVE,X,"{""position"": ""2,2""}"
68466,MOVE,O,"{""position"": ""1,2""}"
68467,MOVE,X,"{""position"": ""0,1""}"
68468,GAME_END,system,"{""result"": ""draw""}"
68469,GAME_START,system,{}
68470,MOVE,X,"{""position"": ""0,1""}"
68471,MOVE,O,"{""position"": ""2,1""}"
68472,MOVE,X,"{""position"": ""2,2""}"
68473,MOVE,O,"{""position"": ""1,0""}"
68474,MOVE,X,"{""position"": ""2,0""}"
68475,MOVE,O,"{""position"": ""1,2""}"
68476,MOVE,X,"{""position"": ""0,2""}"
68477,MOVE,O,"{""position"": ""0,0""}"
68478,MOVE,X,"{""position"": ""1,1""}"
68479,GAME_END,system,"{""result"": ""X""}"
68480,GAME_START,system,{}
68481,MOVE,X,"{""position"": ""2,0""}"
68482,MOVE,O,"{""position"": ""0,0""}"
68483,MOVE,X,"{""position"": ""2,1""}"
68484,MOVE,O,"{""position"": ""1,0""}"
68485,MOVE,X,"{""position"": ""0,2""}"
68486,MOVE,O,"{""position"": ""0,1""}"
68487,MOVE,X,"{""position"": ""1,2""}"
68488,MOVE,O,"{""position"": ""2,2""}"
68489,MOVE,X,"{""position"": ""1,1""}"
68490,GAME_END,system,"{""result"": ""X""}"
68491,GAME_START,system,{}
68492,MOVE,X,"{""position"": ""1,1""}"
68493,MOVE,O,"{""position"": ""0,1""}"
68494,MOVE,X,"{""position"": ""2,2""}"
68495,MOVE,O,"{""position"": ""2,0""}"
68496,MOVE,X,"{""position"": ""0,0""}"
68497,GAME_END,system,"{""result"": ""X""}"
68498,GAME_START,system,{}
68499,MOVE,X,"{""position"": ""0,1""}"
68500,MOVE,O,"{""position"": ""1,0""}"
68501,MOVE,X,"{""position"": ""2,0""}"
68502,MOVE,O,"{""position"": ""2,1""}"
68503,MOVE,X,"{""position"": ""0,0""}"
68504,MOVE,O,"{""position"": ""1,2""}"
68505,MOVE,X,"{""position"": ""1,1""}"
68506,MOVE,O,"{""position"": ""2,2""}"
68507,MOVE,X,"{""position"": ""0,2""}"
68508,GAME_END,system,"{""result"": ""X""}"
68509,GAME_START,system,{}
68510,MOVE,X,"{""position"": ""0,1""}"
68511,MOVE,O,"{""position"": ""1,0""}"
68512,MOVE,X,"{""position"": ""2,0""}"
68513,MOVE,O,"{""position"": ""1,1""}"
68514,MOVE,X,"{""position"": ""1,2""}"
68515,MOVE,O,"{""position"": ""0,0""}"
68516,MOVE,X,"{""position"": ""2,2""}"
68517,MOVE,O,"{""position"": ""0,2""}"
68518,MOVE,X,"{""position"": ""2,1""}"
68519,GAME_END,system,"{""result"": ""X""}"
68520,GAME_START,system,{}
68521,MOVE,X,"{""position"": ""2,1""}"
68522,MOVE,O,"{""position"": ""2,0""}"
68523,MOVE,X,"{""position"": ""1,1""}"
68524,MOVE,O,"{""position"": ""2,2""}"
68525,MOVE,X,"{""position"": ""0,0""}"
68526,MOVE,O,"{""position"": ""0,2""}"
68527,MOVE,X,"{""position"": ""1,0""}"
68528,MOVE,O,"{""position"": ""1,2""}"
68529,GAME_END,system,"{""result"": ""O""}"
68530,GAME_START,system,{}
68531,MOVE,X,"{""position"": ""0,0""}"
68532,MOVE,O,"{""position"": ""1,2""}"
68533,MOVE,X,"{""position"": ""0,1""}"
68534,MOVE,O,"{""position"": ""1,1""}"
68535,MOVE,X,"{""position"": ""2,1""}"
68536,MOVE,O,"{""position"": ""0,2""}"
68537,MOVE,X,"{""position"": ""1,0""}"
68538,MOVE,O,"{""position"": ""2,2""}"
68539,GAME_END,system,"{""result"": ""O""}"
68540,GAME_START,system,{}
68541,MOVE,X,"{""position"": ""0,2""}"
68542,MOVE,O,"{""position"": ""0,0""}"
68543,MOVE,X,"{""position"": ""1,2""}"
68544,MOVE,O,"{""position"": ""1,0""}"
68545,MOVE,X,"{""position"": ""2,1""}"
68546,MOVE,O,"{""position"": ""1,1""}"
68547,MOVE,X,"{""position"": ""2,2""}"
68548,GAME_END,system,"{""result"": ""X""}"
68549,GAME_START,system,{}
68550,MOVE,X,"{""position"": ""1,1""}"
68551,MOVE,O,"{""position"": ""0,0""}"
68552,MOVE,X,"{""position"": ""2,0""}"
68553,MOVE,O,"{""position"": ""2,2""}"
68554,MOVE,X,"{""position"": ""1,0""}"
68555,MOVE,O,"{""position"": ""1,2""}"
68556,MOVE,X,"{""position"": ""0,1""}"
68557,MOVE,O,"{""position"": ""2,1""}"
68558,MOVE,X,"{""position"": ""0,2""}"
68559,GAME_END,system,"{""result"": ""X""}"
68560,GAME_START,system,{}
68561,MOVE,X,"{""position"": ""2,1""}"
68562,MOVE,O,"{""position"": ""0,2""}"
68563,MOVE,X,"{""position"": ""1,0""}"
68564,MOVE,O,"{""position"": ""2,0""}"
68565,MOVE,X,"{""position"": ""1,1""}"
68566,MOVE,O,"{""position"": ""2,2""}"
68567,MOVE,X,"{""position"": ""1,2""}"
68568,GAME_END,system,"{""result"": ""X""}"
68569,GAME_START,system,{}
68570,MOVE,X,"{""position"": ""2,2""}"
68571,MOVE,O,"{""position"": ""0,2""}"
68572,MOVE,X,"{""position"": ""0,1""}"
68573,MOVE,O,"{""position"": ""1,1""}"
68574,MOVE,X,"{""position"": ""2,0""}"
68575,MOVE,O,"{""position"": ""1,0""}"
68576,MOVE,X,"{""position"": ""1,2""}"
68577,MOVE,O,"{""position"": ""0,0""}"
68578,MOVE,X,"{""position"": ""2,1""}"
68579,GAME_END,system,"{""result"": ""X""}"
68580,GAME_START,system,{}
68581,MOVE,X,"{""position"": ""0,0""}"
68582,MOVE,O,"{""position"": ""2,0""}"
68583,MOVE,X,"{""position"": ""0,1""}"
68584,MOVE,O,"{""position"": ""1,2""}"
68585,MOVE,X,"{""position"": ""0,2""}"
68586,GAME_END,system,"{""result"": ""X""}"
68587,GAME_START,system,{}
68588,MOVE,X,"{""position"": ""1,2""}"
68589,MOVE,O,"{""position"": ""2,1""}"
68590,MOVE,X,"{""position"": ""1,0""}"
68591,MOVE,O,"{""position"": ""0,1""}"
68592,MOVE,X,"{""position"": ""1,1""}"
68593,GAME_END,system,"{""result"": ""X""}"
68594,GAME_START,system,{}
68595,MOVE,X,"{""position"": ""0,1""}"
68596,MOVE,O,"{""position"": ""1,2""}"
68597,MOVE,X,"{""position"": ""0,2""}"
68598,MOVE,O,"{""position"": ""1,0""}"
68599,MOVE,X,"{""position"": ""2,1""}"
68600,MOVE,O,"{""position"": ""2,2""}"
68601,MOVE,X,"{""position"": ""2,0""}"
68602,MOVE,O,"{""position"": ""0,0""}"
68603,MOVE,X,"{""position"": ""1,1""}"
68604,GAME_END,system,"{""result"": ""X""}"
68605,GAME_START,system,{}
68606,MOVE,X,"{""position"": ""1,2""}"
68607,MOVE,O,"{""position"": ""2,2""}"
68608,MOVE,X,"{""position"": ""2,0""}"
68609,MOVE,O,"{""position"": ""1,1""}"
68610,MOVE,X,"{""position"": ""0,2""}"
68611,MOVE,O,"{""position"": ""1,0""}"
68612,MOVE,X,"{""position"": ""2,1""}"
68613,MOVE,O,"{""position"": ""0,0""}"
68614,GAME_END,system,"{""result"": ""O""}"
68615,GAME_START,system,{}
68616,MOVE,X,"{""position"": ""2,1""}"
68617,MOVE,O,"{""position"": ""2,2""}"
68618,MOVE,X,"{""position"": ""1,1""}"
68619,MOVE,O,"{""position"": ""2,0""}"
68620,MOVE,X,"{""position"": ""1,2""}"
68621,MOVE,O,"{""position"": ""1,0""}"
68622,MOVE,X,"{""position"": ""0,2""}"
68623,MOVE,O,"{""position"": ""0,0""}"
68624,GAME_END,system,"{""result"": ""O""}"
68625,GAME_START,system,{}
68626,MOVE,X,"{""position"": ""2,0""}"
68627,MOVE,O,"{""position"": ""0,0""}"
68628,MOVE,X,"{""position"": ""1,0""}"
68629,MOVE,O,"{""position"": ""0,1""}"
68630,MOVE,X,"{""position"": ""1,1""}"
68631,MOVE,O,"{""position"": ""0,2""}"
68632,GAME_END,system,"{""result"": ""O""}"
68633,GAME_START,system,{}
68634,MOVE,X,"{""position"": ""0,0""}"
68635,MOVE,O,"{""position"": ""0,2""}"
68636,MOVE,X,"{""position"": ""1,1""}"
68637,MOVE,O,"{""position"": ""2,2""}"
68638,MOVE,X,"{""position"": ""1,0""}"
68639,MOVE,O,"{""position"": ""0,1""}"
68640,MOVE,X,"{""position"": ""2,0""}"
68641,GAME_END,system,"{""result"": ""X""}"
68642,GAME_START,system,{}
68643,MOVE,X,"{""position"": ""1,2""}"
68644,MOVE,O,"{""position"": ""1,1""}"
68645,MOVE,X,"{""position"": ""2,1""}"
68646,MOVE,O,"{""position"": ""0,1""}"
68647,MOVE,X,"{""position"": ""2,2""}"
68648,MOVE,O,"{""position"": ""2,0""}"
68649,MOVE,X,"{""position"": ""0,0""}"
68650,MOVE,O,"{""position"": ""1,0""}"
68651,MOVE,X,"{""position"": ""0,2""}"
68652,GAME_END,system,"{""result"": ""X""}"
68653,GAME_START,system,{}
68654,MOVE,X,"{""position"": ""1,0""}"
68655,MOVE,O,"{""position"": ""2,1""}"
68656,MOVE,X,"{""position"": ""2,0""}"
68657,MOVE,O,"{""position"": ""1,2""}"
68658,MOVE,X,"{""position"": ""0,2""}"
68659,MOVE,O,"{""position"": ""2,2""}"
68660,MOVE,X,"{""position"": ""0,0""}"
68661,GAME_END,system,"{""result"": ""X""}"
68662,GAME_START,system,{}
68663,MOVE,X,"{""position"": ""0,0""}"
68664,MOVE,O,"{""position"": ""2,1""}"
68665,MOVE,X,"{""position"": ""0,1""}"
68666,MOVE,O,"{""position"": ""1,2""}"
68667,MOVE,X,"{""position"": ""1,1""}"
68668,MOVE,O,"{""position"": ""2,0""}"
68669,MOVE,X,"{""position"": ""2,2""}"
68670,GAME_END,system,"{""result"": ""X""}"
68671,GAME_START,system,{}
68672,MOVE,X,"{""position"": ""1,1""}"
68673,MOVE,O,"{""position"": ""0,2""}"
68674,MOVE,X,"{""position"": ""2,0""}"
68675,MOVE,O,"{""position"": ""1,0""}"
68676,MOVE,X,"{""position"": ""1,2""}"
68677,MOVE,O,"{""position"": ""0,1""}"
68678,MOVE,X,"{""position"": ""2,1""}"
68679,MOVE,O,"{""position"": ""2,2""}"
68680,MOVE,X,"{""position"": ""0,0""}"
68681,GAME_END,system,"{""result"": ""draw""}"
68682,GAME_START,system,{}
68683,MOVE,X,"{""position"": ""2,0""}"
68684,MOVE,O,"{""position"": ""0,2""}"
68685,MOVE,X,"{""position"": ""0,0""}"
68686,MOVE,O,"{""position"": ""2,1""}"
68687,MOVE,X,"{""position"": ""1,2""}"
68688,MOVE,O,"{""position"": ""1,1""}"
68689,MOVE,X,"{""position"": ""2,2""}"
68690,MOVE,O,"{""position"": ""1,0""}"
68691,MOVE,X,"{""position"": ""0,1""}"
68692,GAME_END,system,"{""result"": ""draw""}"
68693,GAME_START,system,{}
68694,MOVE,X,"{""position"": ""1,2""}"
68695,MOVE,O,"{""position"": ""0,1""}"
68696,MOVE,X,"{""position"": ""2,1""}"
68697,MOVE,O,"{""position"": ""0,0""}"
68698,MOVE,X,"{""position"": ""0,2""}"
68699,MOVE,O,"{""position"": ""2,2""}"
68700,MOVE,X,"{""position"": ""1,0""}"
68701,MOVE,O,"{""position"": ""2,0""}"
68702,MOVE,X,"{""position"": ""1,1""}"
68703,GAME_END,system,"{""result"": ""X""}"
68704,GAME_START,system,{}
68705,MOVE,X,"{""position"": ""0,1""}"
68706,MOVE,O,"{""position"": ""1,0""}"
68707,MOVE,X,"{""position"": ""0,0""}"
68708,MOVE,O,"{""position"": ""0,2""}"
68709,MOVE,X,"{""position"": ""1,1""}"
68710,MOVE,O,"{""position"": ""2,2""}"
68711,MOVE,X,"{""position"": ""2,0""}"
68712,MOVE,O,"{""position"": ""1,2""}"
68713,GAME_END,system,"{""result"": ""O""}"
68714,GAME_START,system,{}
68715,MOVE,X,"{""position"": ""0,2""}"
68716,MOVE,O,"{""position"": ""2,1""}"
68717,MOVE,X,"{""position"": ""1,1""}"
68718,MOVE,O,"{""position"": ""1,2""}"
68719,MOVE,X,"{""position"": ""1,0""}"
68720,MOVE,O,"{""position"": ""2,2""}"
68721,MOVE,X,"{""position"": ""2,0""}"
68722,GAME_END,system,"{""result"": ""X""}"
68723,GAME_START,system,{}
68724,MOVE,X,"{""position"": ""0,2""}"
68725,MOVE,O,"{""position"": ""1,2""}"
68726,MOVE,X,"{""position"": ""0,0""}"
68727,MOVE,O,"{""position"": ""1,0""}"
68728,MOVE,X,"{""position"": ""2,0""}"
68729,MOVE,O,"{""position"": ""1,1""}"
68730,GAME_END,system,"{""result"": ""O""}"
68731,GAME_START,system,{}
68732,MOVE,X,"{""position"": ""1,2""}"
68733,MOVE,O,"{""position"": ""0,0""}"
68734,MOVE,X,"{""position"": ""2,2""}"
68735,MOVE,O,"{""position"": ""0,2""}"
68736,MOVE,X,"{""position"": ""2,1""}"
68737,MOVE,O,"{""position"": ""2,0""}"
68738,MOVE,X,"{""position"": ""1,1""}"
68739,MOVE,O,"{""position"": ""0,1""}"
68740,GAME_END,system,"{""result"": ""O""}"
68741,GAME_START,system,{}
68742,MOVE,X,"{""position"": ""0,1""}"
68743,MOVE,O,"{""position"": ""1,1""}"
68744,MOVE,X,"{""position"": ""0,2""}"
68745,MOVE,O,"{""position"": ""2,1""}"
68746,MOVE,X,"{""position"": ""0,0""}"
68747,GAME_END,system,"{""result"": ""X""}"
68748,GAME_START,system,{}
68749,MOVE,X,"{""position"": ""1,1""}"
68750,MOVE,O,"{""position"": ""0,2""}"
68751,MOVE,X,"{""position"": ""0,1""}"
68752,MOVE,O,"{""position"": ""0,0""}"
68753,MOVE,X,"{""position"": ""2,1""}"
68754,GAME_END,system,"{""result"": ""X""}"
68755,GAME_START,system,{}
68756,MOVE,X,"{""position"": ""2,0""}"
68757,MOVE,O,"{""position"": ""1,1""}"
68758,MOVE,X,"{""position"": ""1,2""}"
68759,MOVE,O,"{""position"": ""0,0""}"
68760,MOVE,X,"{""position"": ""0,2""}"
68761,MOVE,O,"{""position"": ""0,1""}"
68762,MOVE,X,"{""position"": ""2,1""}"
68763,MOVE,O,"{""position"": ""2,2""}"
68764,GAME_END,system,"{""result"": ""O""}"
68765,GAME_START,system,{}
68766,MOVE,X,"{""position"": ""0,0""}"
68767,MOVE,O,"{""position"": ""0,2""}"
68768,MOVE,X,"{""position"": ""2,0""}"
68769,MOVE,O,"{""position"": ""2,2""}"
68770,MOVE,X,"{""position"": ""1,1""}"
68771,MOVE,O,"{""position"": ""0,1""}"
68772,MOVE,X,"{""position"": ""1,0""}"
68773,GAME_END,system,"{""result"": ""X""}"
68774,GAME_START,system,{}
68775,MOVE,X,"{""position"": ""0,0""}"
68776,MOVE,O,"{""position"": ""0,1""}"
68777,MOVE,X,"{""position"": ""2,0""}"
68778,MOVE,O,"{""position"": ""1,2""}"
68779,MOVE,X,"{""position"": ""2,2""}"
68780,MOVE,O,"{""position"": ""1,0""}"
68781,MOVE,X,"{""position"": ""0,2""}"
68782,MOVE,O,"{""position"": ""1,1""}"
68783,GAME_END,system,"{""result"": ""O""}"
68784,GAME_START,system,{}
68785,MOVE,X,"{""position"": ""0,2""}"
68786,MOVE,O,"{""position"": ""1,2""}"
68787,MOVE,X,"{""position"": ""1,0""}"
68788,MOVE,O,"{""position"": ""1,1""}"
68789,MOVE,X,"{""position"": ""0,0""}"
68790,MOVE,O,"{""position"": ""2,2""}"
68791,MOVE,X,"{""position"": ""2,1""}"
68792,MOVE,O,"{""position"": ""0,1""}"
68793,MOVE,X,"{""position"": ""2,0""}"
68794,GAME_END,system,"{""result"": ""X""}"
68795,GAME_START,system,{}
68796,MOVE,X,"{""position"": ""1,0""}"
68797,MOVE,O,"{""position"": ""0,2""}"
68798,MOVE,X,"{""position"": ""2,0""}"
68799,MOVE,O,"{""position"": ""0,1""}"
68800,MOVE,X,"{""position"": ""1,2""}"
68801,MOVE,O,"{""position"": ""0,0""}"
68802,GAME_END,system,"{""result"": ""O""}"
68803,GAME_START,system,{}
68804,MOVE,X,"{""position"": ""2,2""}"
68805,MOVE,O,"{""position"": ""0,1""}"
68806,MOVE,X,"{""position"": ""2,1""}"
68807,MOVE,O,"{""position"": ""2,0""}"
68808,MOVE,X,"{""position"": ""1,0""}"
68809,MOVE,O,"{""position"": ""1,2""}"
68810,MOVE,X,"{""position"": ""1,1""}"
68811,MOVE,O,"{""position"": ""0,0""}"
68812,MOVE,X,"{""position"": ""0,2""}"
68813,GAME_END,system,"{""result"": ""draw""}"
68814,GAME_START,system,{}
68815,MOVE,X,"{""position"": ""0,1""}"
68816,MOVE,O,"{""position"": ""1,2""}"
68817,MOVE,X,"{""position"": ""0,2""}"
68818,MOVE,O,"{""position"": ""1,0""}"
68819,MOVE,X,"{""position"": ""2,0""}"
68820,MOVE,O,"{""position"": ""2,2""}"
68821,MOVE,X,"{""position"": ""1,1""}"
68822,GAME_END,system,"{""result"": ""X""}"
68823,GAME_START,system,{}
68824,MOVE,X,"{""position"": ""0,2""}"
68825,MOVE,O,"{""position"": ""2,2""}"
68826,MOVE,X,"{""position"": ""0,0""}"
68827,MOVE,O,"{""position"": ""2,1""}"
68828,MOVE,X,"{""position"": ""0,1""}"
68829,GAME_END,system,"{""result"": ""X""}"
68830,GAME_START,system,{}
68831,MOVE,X,"{""position"": ""2,2""}"
68832,MOVE,O,"{""position"": ""0,1""}"
68833,MOVE,X,"{""position"": ""0,2""}"
68834,MOVE,O,"{""position"": ""1,2""}"
