cycle,event_type,agent_id,context
8113,MOVE,O,"{""position"": ""0,2"", ""board"": ""OXOXX---O""}"
8114,MOVE,X,"{""position"": ""1,2"", ""board"": ""OXOXXX--O""}"
8115,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OXOXXX--O""}"
8116,GAME_START,system,{}
8117,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
8118,MOVE,O,"{""position"": ""0,2"", ""board"": ""--OX-----""}"
8119,MOVE,X,"{""position"": ""0,1"", ""board"": ""-XOX-----""}"
8120,MOVE,O,"{""position"": ""1,2"", ""board"": ""-XOX-O---""}"
8121,MOVE,X,"{""position"": ""0,0"", ""board"": ""XXOX-O---""}"
8122,MOVE,O,"{""position"": ""2,1"", ""board"": ""XXOX-O-O-""}"
8123,MOVE,X,"{""position"": ""2,2"", ""board"": ""XXOX-O-OX""}"
8124,MOVE,O,"{""position"": ""1,1"", ""board"": ""XXOXOO-OX""}"
8125,MOVE,X,"{""position"": ""2,0"", ""board"": ""XXOXOOXOX""}"
8126,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXOXOOXOX""}"
8127,GAME_START,system,{}
8128,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
8129,MOVE,O,"{""position"": ""1,0"", ""board"": ""--XO-----""}"
8130,MOVE,X,"{""position"": ""1,2"", ""board"": ""--XO-X---""}"
8131,MOVE,O,"{""position"": ""1,1"", ""board"": ""--XOOX---""}"
8132,MOVE,X,"{""position"": ""2,1"", ""board"": ""--XOOX-X-""}"
8133,MOVE,O,"{""position"": ""2,0"", ""board"": ""--XOOXOX-""}"
8134,MOVE,X,"{""position"": ""0,1"", ""board"": ""-XXOOXOX-""}"
8135,MOVE,O,"{""position"": ""0,0"", ""board"": ""OXXOOXOX-""}"
8136,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OXXOOXOX-""}"
8137,GAME_START,system,{}
8138,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
8139,MOVE,O,"{""position"": ""2,1"", ""board"": ""---X---O-""}"
8140,MOVE,X,"{""position"": ""1,2"", ""board"": ""---X-X-O-""}"
8141,MOVE,O,"{""position"": ""2,0"", ""board"": ""---X-XOO-""}"
8142,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--X-XOO-""}"
8143,MOVE,O,"{""position"": ""0,2"", ""board"": ""X-OX-XOO-""}"
8144,MOVE,X,"{""position"": ""0,1"", ""board"": ""XXOX-XOO-""}"
8145,MOVE,O,"{""position"": ""1,1"", ""board"": ""XXOXOXOO-""}"
8146,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XXOXOXOO-""}"
8147,GAME_START,system,{}
8148,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
8149,MOVE,O,"{""position"": ""1,2"", ""board"": ""-----OX--""}"
8150,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X---OX--""}"
8151,MOVE,O,"{""position"": ""2,2"", ""board"": ""-X---OX-O""}"
8152,MOVE,X,"{""position"": ""0,2"", ""board"": ""-XX--OX-O""}"
8153,MOVE,O,"{""position"": ""1,1"", ""board"": ""-XX-OOX-O""}"
8154,MOVE,X,"{""position"": ""1,0"", ""board"": ""-XXXOOX-O""}"
8155,MOVE,O,"{""position"": ""0,0"", ""board"": ""OXXXOOX-O""}"
8156,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OXXXOOX-O""}"
8157,GAME_START,system,{}
8158,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
8159,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O---X---""}"
8160,MOVE,X,"{""position"": ""1,0"", ""board"": ""-O-X-X---""}"
8161,MOVE,O,"{""position"": ""2,0"", ""board"": ""-O-X-XO--""}"
8162,MOVE,X,"{""position"": ""2,1"", ""board"": ""-O-X-XOX-""}"
8163,MOVE,O,"{""position"": ""1,1"", ""board"": ""-O-XOXOX-""}"
8164,MOVE,X,"{""position"": ""0,2"", ""board"": ""-OXXOXOX-""}"
8165,MOVE,O,"{""position"": ""2,2"", ""board"": ""-OXXOXOXO""}"
8166,MOVE,X,"{""position"": ""0,0"", ""board"": ""XOXXOXOXO""}"
8167,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""XOXXOXOXO""}"
8168,GAME_START,system,{}
8169,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
8170,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-----X--""}"
8171,MOVE,X,"{""position"": ""1,2"", ""board"": ""O----XX--""}"
8172,MOVE,O,"{""position"": ""1,1"", ""board"": ""O---OXX--""}"
8173,MOVE,X,"{""position"": ""2,2"", ""board"": ""O---OXX-X""}"
8174,MOVE,O,"{""position"": ""0,1"", ""board"": ""OO--OXX-X""}"
8175,MOVE,X,"{""position"": ""0,2"", ""board"": ""OOX-OXX-X""}"
8176,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OOX-OXX-X""}"
8177,GAME_START,system,{}
8178,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
8179,MOVE,O,"{""position"": ""1,0"", ""board"": ""X--O-----""}"
8180,MOVE,X,"{""position"": ""0,1"", ""board"": ""XX-O-----""}"
8181,MOVE,O,"{""position"": ""0,2"", ""board"": ""XXOO-----""}"
8182,MOVE,X,"{""position"": ""1,2"", ""board"": ""XXOO-X---""}"
8183,MOVE,O,"{""position"": ""2,0"", ""board"": ""XXOO-XO--""}"
8184,MOVE,X,"{""position"": ""1,1"", ""board"": ""XXOOXXO--""}"
8185,MOVE,O,"{""position"": ""2,2"", ""board"": ""XXOOXXO-O""}"
8186,MOVE,X,"{""position"": ""2,1"", ""board"": ""XXOOXXOXO""}"
8187,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXOOXXOXO""}"
8188,GAME_START,system,{}
8189,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
8190,MOVE,O,"{""position"": ""0,0"", ""board"": ""O---X----""}"
8191,MOVE,X,"{""position"": ""1,0"", ""board"": ""O--XX----""}"
8192,MOVE,O,"{""position"": ""2,1"", ""board"": ""O--XX--O-""}"
8193,MOVE,X,"{""position"": ""2,0"", ""board"": ""O--XX-XO-""}"
8194,MOVE,O,"{""position"": ""0,2"", ""board"": ""O-OXX-XO-""}"
8195,MOVE,X,"{""position"": ""1,2"", ""board"": ""O-OXXXXO-""}"
8196,GAME_END,system,"{""result"": ""X"", ""final_board"": ""O-OXXXXO-""}"
8197,GAME_START,system,{}
8198,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
8199,MOVE,O,"{""position"": ""1,1"", ""board"": ""----O-X--""}"
8200,MOVE,X,"{""position"": ""1,2"", ""board"": ""----OXX--""}"
8201,MOVE,O,"{""position"": ""2,2"", ""board"": ""----OXX-O""}"
8202,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X-OXX-O""}"
8203,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OX-OXX-O""}"
8204,MOVE,X,"{""position"": ""1,0"", ""board"": ""-OXXOXX-O""}"
8205,MOVE,O,"{""position"": ""2,1"", ""board"": ""-OXXOXXOO""}"
8206,GAME_END,system,"{""result"": ""O"", ""final_board"": ""-OXXOXXOO""}"
8207,GAME_START,system,{}
8208,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
8209,MOVE,O,"{""position"": ""1,1"", ""board"": ""----O---X""}"
8210,MOVE,X,"{""position"": ""1,0"", ""board"": ""---XO---X""}"
8211,MOVE,O,"{""position"": ""1,2"", ""board"": ""---XOO--X""}"
8212,MOVE,X,"{""position"": ""2,0"", ""board"": ""---XOOX-X""}"
8213,MOVE,O,"{""position"": ""0,0"", ""board"": ""O--XOOX-X""}"
8214,MOVE,X,"{""position"": ""0,2"", ""board"": ""O-XXOOX-X""}"
8215,MOVE,O,"{""position"": ""0,1"", ""board"": ""OOXXOOX-X""}"
8216,MOVE,X,"{""position"": ""2,1"", ""board"": ""OOXXOOXXX""}"
8217,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OOXXOOXXX""}"
8218,GAME_START,system,{}
8219,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
8220,MOVE,O,"{""position"": ""2,2"", ""board"": ""------X-O""}"
8221,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-----X-O""}"
8222,MOVE,O,"{""position"": ""1,1"", ""board"": ""X---O-X-O""}"
8223,MOVE,X,"{""position"": ""0,1"", ""board"": ""XX--O-X-O""}"
8224,MOVE,O,"{""position"": ""1,2"", ""board"": ""XX--OOX-O""}"
8225,MOVE,X,"{""position"": ""0,2"", ""board"": ""XXX-OOX-O""}"
8226,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXX-OOX-O""}"
8227,GAME_START,system,{}
8228,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
8229,MOVE,O,"{""position"": ""1,1"", ""board"": ""X---O----""}"
8230,MOVE,X,"{""position"": ""2,1"", ""board"": ""X---O--X-""}"
8231,MOVE,O,"{""position"": ""2,0"", ""board"": ""X---O-OX-""}"
8232,MOVE,X,"{""position"": ""0,2"", ""board"": ""X-X-O-OX-""}"
8233,MOVE,O,"{""position"": ""1,0"", ""board"": ""X-XOO-OX-""}"
8234,MOVE,X,"{""position"": ""0,1"", ""board"": ""XXXOO-OX-""}"
8235,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXXOO-OX-""}"
8236,GAME_START,system,{}
8237,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
8238,MOVE,O,"{""position"": ""2,1"", ""board"": ""------XO-""}"
8239,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----XXO-""}"
8240,MOVE,O,"{""position"": ""1,1"", ""board"": ""----OXXO-""}"
8241,MOVE,X,"{""position"": ""0,0"", ""board"": ""X---OXXO-""}"
8242,MOVE,O,"{""position"": ""0,2"", ""board"": ""X-O-OXXO-""}"
8243,MOVE,X,"{""position"": ""0,1"", ""board"": ""XXO-OXXO-""}"
8244,MOVE,O,"{""position"": ""2,2"", ""board"": ""XXO-OXXOO""}"
8245,MOVE,X,"{""position"": ""1,0"", ""board"": ""XXOXOXXOO""}"
8246,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXOXOXXOO""}"
8247,GAME_START,system,{}
8248,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
8249,MOVE,O,"{""position"": ""1,2"", ""board"": ""-----OX--""}"
8250,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X--OX--""}"
8251,MOVE,O,"{""position"": ""2,1"", ""board"": ""--X--OXO-""}"
8252,MOVE,X,"{""position"": ""1,0"", ""board"": ""--XX-OXO-""}"
8253,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OXX-OXO-""}"
8254,MOVE,X,"{""position"": ""2,2"", ""board"": ""-OXX-OXOX""}"
8255,MOVE,O,"{""position"": ""0,0"", ""board"": ""OOXX-OXOX""}"
8256,MOVE,X,"{""position"": ""1,1"", ""board"": ""OOXXXOXOX""}"
8257,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OOXXXOXOX""}"
8258,GAME_START,system,{}
8259,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
8260,MOVE,O,"{""position"": ""1,0"", ""board"": ""---O-X---""}"
8261,MOVE,X,"{""position"": ""2,2"", ""board"": ""---O-X--X""}"
8262,MOVE,O,"{""position"": ""2,1"", ""board"": ""---O-X-OX""}"
8263,MOVE,X,"{""position"": ""0,2"", ""board"": ""--XO-X-OX""}"
8264,GAME_END,system,"{""result"": ""X"", ""final_board"": ""--XO-X-OX""}"
8265,GAME_START,system,{}
8266,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
8267,MOVE,O,"{""position"": ""2,2"", ""board"": ""--X-----O""}"
8268,MOVE,X,"{""position"": ""1,2"", ""board"": ""--X--X--O""}"
8269,MOVE,O,"{""position"": ""2,1"", ""board"": ""--X--X-OO""}"
8270,MOVE,X,"{""position"": ""1,1"", ""board"": ""--X-XX-OO""}"
8271,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OX-XX-OO""}"
8272,MOVE,X,"{""position"": ""1,0"", ""board"": ""-OXXXX-OO""}"
8273,GAME_END,system,"{""result"": ""X"", ""final_board"": ""-OXXXX-OO""}"
8274,GAME_START,system,{}
8275,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
8276,MOVE,O,"{""position"": ""2,2"", ""board"": ""------X-O""}"
8277,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X-X-O""}"
8278,MOVE,O,"{""position"": ""1,0"", ""board"": ""---OX-X-O""}"
8279,MOVE,X,"{""position"": ""2,1"", ""board"": ""---OX-XXO""}"
8280,MOVE,O,"{""position"": ""1,2"", ""board"": ""---OXOXXO""}"
8281,MOVE,X,"{""position"": ""0,2"", ""board"": ""--XOXOXXO""}"
8282,GAME_END,system,"{""result"": ""X"", ""final_board"": ""--XOXOXXO""}"
8283,GAME_START,system,{}
8284,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
8285,MOVE,O,"{""position"": ""2,1"", ""board"": ""X------O-""}"
8286,MOVE,X,"{""position"": ""1,2"", ""board"": ""X----X-O-""}"
8287,MOVE,O,"{""position"": ""0,1"", ""board"": ""XO---X-O-""}"
8288,MOVE,X,"{""position"": ""2,0"", ""board"": ""XO---XXO-""}"
8289,MOVE,O,"{""position"": ""2,2"", ""board"": ""XO---XXOO""}"
8290,MOVE,X,"{""position"": ""0,2"", ""board"": ""XOX--XXOO""}"
8291,MOVE,O,"{""position"": ""1,0"", ""board"": ""XOXO-XXOO""}"
8292,MOVE,X,"{""position"": ""1,1"", ""board"": ""XOXOXXXOO""}"
8293,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOXOXXXOO""}"
8294,GAME_START,system,{}
8295,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
8296,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O---X---""}"
8297,MOVE,X,"{""position"": ""2,2"", ""board"": ""-O---X--X""}"
8298,MOVE,O,"{""position"": ""1,0"", ""board"": ""-O-O-X--X""}"
8299,MOVE,X,"{""position"": ""0,2"", ""board"": ""-OXO-X--X""}"
8300,GAME_END,system,"{""result"": ""X"", ""final_board"": ""-OXO-X--X""}"
8301,GAME_START,system,{}
8302,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
8303,MOVE,O,"{""position"": ""2,2"", ""board"": ""----X---O""}"
8304,MOVE,X,"{""position"": ""1,2"", ""board"": ""----XX--O""}"
8305,MOVE,O,"{""position"": ""0,0"", ""board"": ""O---XX--O""}"
8306,MOVE,X,"{""position"": ""0,2"", ""board"": ""O-X-XX--O""}"
8307,MOVE,O,"{""position"": ""2,0"", ""board"": ""O-X-XXO-O""}"
8308,MOVE,X,"{""position"": ""0,1"", ""board"": ""OXX-XXO-O""}"
8309,MOVE,O,"{""position"": ""1,0"", ""board"": ""OXXOXXO-O""}"
8310,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OXXOXXO-O""}"
8311,GAME_START,system,{}
8312,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
8313,MOVE,O,"{""position"": ""2,1"", ""board"": ""------XO-""}"
8314,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-----XO-""}"
8315,MOVE,O,"{""position"": ""0,2"", ""board"": ""X-O---XO-""}"
8316,MOVE,X,"{""position"": ""1,0"", ""board"": ""X-OX--XO-""}"
8317,GAME_END,system,"{""result"": ""X"", ""final_board"": ""X-OX--XO-""}"
8318,GAME_START,system,{}
8319,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
8320,MOVE,O,"{""position"": ""2,0"", ""board"": ""------O-X""}"
8321,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X--O-X""}"
8322,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O-X--O-X""}"
8323,MOVE,X,"{""position"": ""0,2"", ""board"": ""-OXX--O-X""}"
8324,MOVE,O,"{""position"": ""1,2"", ""board"": ""-OXX-OO-X""}"
8325,MOVE,X,"{""position"": ""2,1"", ""board"": ""-OXX-OOXX""}"
8326,MOVE,O,"{""position"": ""1,1"", ""board"": ""-OXXOOOXX""}"
8327,MOVE,X,"{""position"": ""0,0"", ""board"": ""XOXXOOOXX""}"
8328,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""XOXXOOOXX""}"
8329,GAME_START,system,{}
8330,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
8331,MOVE,O,"{""position"": ""0,0"", ""board"": ""O----X---""}"
8332,MOVE,X,"{""position"": ""0,2"", ""board"": ""O-X--X---""}"
8333,MOVE,O,"{""position"": ""2,1"", ""board"": ""O-X--X-O-""}"
8334,MOVE,X,"{""position"": ""2,2"", ""board"": ""O-X--X-OX""}"
8335,GAME_END,system,"{""result"": ""X"", ""final_board"": ""O-X--X-OX""}"
8336,GAME_START,system,{}
8337,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
8338,MOVE,O,"{""position"": ""1,0"", ""board"": ""---OX----""}"
8339,MOVE,X,"{""position"": ""2,0"", ""board"": ""---OX-X--""}"
8340,MOVE,O,"{""position"": ""0,2"", ""board"": ""--OOX-X--""}"
8341,MOVE,X,"{""position"": ""0,1"", ""board"": ""-XOOX-X--""}"
8342,MOVE,O,"{""position"": ""2,2"", ""board"": ""-XOOX-X-O""}"
8343,MOVE,X,"{""position"": ""2,1"", ""board"": ""-XOOX-XXO""}"
8344,GAME_END,system,"{""result"": ""X"", ""final_board"": ""-XOOX-XXO""}"
8345,GAME_START,system,{}
8346,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
8347,MOVE,O,"{""position"": ""2,1"", ""board"": ""--X----O-""}"
8348,MOVE,X,"{""position"": ""1,1"", ""board"": ""--X-X--O-""}"
8349,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-X-X--O-""}"
8350,MOVE,X,"{""position"": ""2,2"", ""board"": ""O-X-X--OX""}"
8351,MOVE,O,"{""position"": ""1,2"", ""board"": ""O-X-XO-OX""}"
8352,MOVE,X,"{""position"": ""1,0"", ""board"": ""O-XXXO-OX""}"
8353,MOVE,O,"{""position"": ""2,0"", ""board"": ""O-XXXOOOX""}"
8354,MOVE,X,"{""position"": ""0,1"", ""board"": ""OXXXXOOOX""}"
8355,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""OXXXXOOOX""}"
8356,GAME_START,system,{}
8357,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
8358,MOVE,O,"{""position"": ""2,2"", ""board"": ""-----X--O""}"
8359,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-X--O""}"
8360,MOVE,O,"{""position"": ""0,0"", ""board"": ""O--X-X--O""}"
8361,MOVE,X,"{""position"": ""0,2"", ""board"": ""O-XX-X--O""}"
8362,MOVE,O,"{""position"": ""1,1"", ""board"": ""O-XXOX--O""}"
8363,GAME_END,system,"{""result"": ""O"", ""final_board"": ""O-XXOX--O""}"
8364,GAME_START,system,{}
8365,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
8366,MOVE,O,"{""position"": ""1,1"", ""board"": ""X---O----""}"
8367,MOVE,X,"{""position"": ""2,2"", ""board"": ""X---O---X""}"
8368,MOVE,O,"{""position"": ""0,1"", ""board"": ""XO--O---X""}"
8369,MOVE,X,"{""position"": ""1,0"", ""board"": ""XO-XO---X""}"
8370,MOVE,O,"{""position"": ""0,2"", ""board"": ""XOOXO---X""}"
8371,MOVE,X,"{""position"": ""1,2"", ""board"": ""XOOXOX--X""}"
8372,MOVE,O,"{""position"": ""2,0"", ""board"": ""XOOXOXO-X""}"
8373,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XOOXOXO-X""}"
8374,GAME_START,system,{}
8375,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
8376,MOVE,O,"{""position"": ""0,0"", ""board"": ""O---X----""}"
8377,MOVE,X,"{""position"": ""0,1"", ""board"": ""OX--X----""}"
8378,MOVE,O,"{""position"": ""1,0"", ""board"": ""OX-OX----""}"
8379,MOVE,X,"{""position"": ""2,0"", ""board"": ""OX-OX-X--""}"
8380,MOVE,O,"{""position"": ""0,2"", ""board"": ""OXOOX-X--""}"
8381,MOVE,X,"{""position"": ""1,2"", ""board"": ""OXOOXXX--""}"
8382,MOVE,O,"{""position"": ""2,1"", ""board"": ""OXOOXXXO-""}"
8383,MOVE,X,"{""position"": ""2,2"", ""board"": ""OXOOXXXOX""}"
8384,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""OXOOXXXOX""}"
8385,GAME_START,system,{}
8386,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-------""}"
8387,MOVE,O,"{""position"": ""1,2"", ""board"": ""-X---O---""}"
8388,MOVE,X,"{""position"": ""0,2"", ""board"": ""-XX--O---""}"
8389,MOVE,O,"{""position"": ""0,0"", ""board"": ""OXX--O---""}"
8390,MOVE,X,"{""position"": ""1,0"", ""board"": ""OXXX-O---""}"
8391,MOVE,O,"{""position"": ""2,0"", ""board"": ""OXXX-OO--""}"
8392,MOVE,X,"{""position"": ""2,1"", ""board"": ""OXXX-OOX-""}"
8393,MOVE,O,"{""position"": ""1,1"", ""board"": ""OXXXOOOX-""}"
8394,MOVE,X,"{""position"": ""2,2"", ""board"": ""OXXXOOOXX""}"
8395,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""OXXXOOOXX""}"
8396,GAME_START,system,{}
8397,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
8398,MOVE,O,"{""position"": ""2,2"", ""board"": ""---X----O""}"
8399,MOVE,X,"{""position"": ""1,1"", ""board"": ""---XX---O""}"
8400,MOVE,O,"{""position"": ""2,1"", ""board"": ""---XX--OO""}"
8401,MOVE,X,"{""position"": ""2,0"", ""board"": ""---XX-XOO""}"
8402,MOVE,O,"{""position"": ""0,0"", ""board"": ""O--XX-XOO""}"
8403,MOVE,X,"{""position"": ""1,2"", ""board"": ""O--XXXXOO""}"
8404,GAME_END,system,"{""result"": ""X"", ""final_board"": ""O--XXXXOO""}"
8405,GAME_START,system,{}
8406,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
8407,MOVE,O,"{""position"": ""0,2"", ""board"": ""--OX-----""}"
8408,MOVE,X,"{""position"": ""0,1"", ""board"": ""-XOX-----""}"
8409,MOVE,O,"{""position"": ""1,2"", ""board"": ""-XOX-O---""}"
8410,MOVE,X,"{""position"": ""2,2"", ""board"": ""-XOX-O--X""}"
8411,MOVE,O,"{""position"": ""1,1"", ""board"": ""-XOXOO--X""}"
8412,MOVE,X,"{""position"": ""0,0"", ""board"": ""XXOXOO--X""}"
8413,MOVE,O,"{""position"": ""2,1"", ""board"": ""XXOXOO-OX""}"
8414,MOVE,X,"{""position"": ""2,0"", ""board"": ""XXOXOOXOX""}"
8415,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXOXOOXOX""}"
8416,GAME_START,system,{}
8417,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
8418,MOVE,O,"{""position"": ""1,1"", ""board"": ""X---O----""}"
8419,MOVE,X,"{""position"": ""1,0"", ""board"": ""X--XO----""}"
8420,MOVE,O,"{""position"": ""2,0"", ""board"": ""X--XO-O--""}"
8421,MOVE,X,"{""position"": ""2,1"", ""board"": ""X--XO-OX-""}"
8422,MOVE,O,"{""position"": ""0,2"", ""board"": ""X-OXO-OX-""}"
8423,GAME_END,system,"{""result"": ""O"", ""final_board"": ""X-OXO-OX-""}"
8424,GAME_START,system,{}
8425,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
8426,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O---X---""}"
8427,MOVE,X,"{""position"": ""2,1"", ""board"": ""-O---X-X-""}"
8428,MOVE,O,"{""position"": ""2,0"", ""board"": ""-O---XOX-""}"
8429,MOVE,X,"{""position"": ""1,0"", ""board"": ""-O-X-XOX-""}"
8430,MOVE,O,"{""position"": ""2,2"", ""board"": ""-O-X-XOXO""}"
8431,MOVE,X,"{""position"": ""0,2"", ""board"": ""-OXX-XOXO""}"
8432,MOVE,O,"{""position"": ""1,1"", ""board"": ""-OXXOXOXO""}"
8433,MOVE,X,"{""position"": ""0,0"", ""board"": ""XOXXOXOXO""}"
8434,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""XOXXOXOXO""}"
8435,GAME_START,system,{}
8436,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
8437,MOVE,O,"{""position"": ""2,0"", ""board"": ""--X---O--""}"
8438,MOVE,X,"{""position"": ""0,1"", ""board"": ""-XX---O--""}"
8439,MOVE,O,"{""position"": ""2,1"", ""board"": ""-XX---OO-""}"
8440,MOVE,X,"{""position"": ""1,1"", ""board"": ""-XX-X-OO-""}"
8441,MOVE,O,"{""position"": ""2,2"", ""board"": ""-XX-X-OOO""}"
8442,GAME_END,system,"{""result"": ""O"", ""final_board"": ""-XX-X-OOO""}"
8443,GAME_START,system,{}
8444,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
8445,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OX------""}"
8446,MOVE,X,"{""position"": ""0,0"", ""board"": ""XOX------""}"
8447,MOVE,O,"{""position"": ""2,2"", ""board"": ""XOX-----O""}"
8448,MOVE,X,"{""position"": ""1,2"", ""board"": ""XOX--X--O""}"
8449,MOVE,O,"{""position"": ""2,0"", ""board"": ""XOX--XO-O""}"
8450,MOVE,X,"{""position"": ""2,1"", ""board"": ""XOX--XOXO""}"
8451,MOVE,O,"{""position"": ""1,1"", ""board"": ""XOX-OXOXO""}"
8452,MOVE,X,"{""position"": ""1,0"", ""board"": ""XOXXOXOXO""}"
8453,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""XOXXOXOXO""}"
8454,GAME_START,system,{}
8455,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-------""}"
8456,MOVE,O,"{""position"": ""1,1"", ""board"": ""-X--O----""}"
8457,MOVE,X,"{""position"": ""1,0"", ""board"": ""-X-XO----""}"
8458,MOVE,O,"{""position"": ""2,2"", ""board"": ""-X-XO---O""}"
8459,MOVE,X,"{""position"": ""0,0"", ""board"": ""XX-XO---O""}"
8460,MOVE,O,"{""position"": ""0,2"", ""board"": ""XXOXO---O""}"
8461,MOVE,X,"{""position"": ""2,1"", ""board"": ""XXOXO--XO""}"
8462,MOVE,O,"{""position"": ""2,0"", ""board"": ""XXOXO-OXO""}"
8463,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XXOXO-OXO""}"
8464,GAME_START,system,{}
8465,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
8466,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O------X""}"
8467,MOVE,X,"{""position"": ""0,2"", ""board"": ""-OX-----X""}"
8468,MOVE,O,"{""position"": ""1,0"", ""board"": ""-OXO----X""}"
8469,MOVE,X,"{""position"": ""2,1"", ""board"": ""-OXO---XX""}"
8470,MOVE,O,"{""position"": ""1,2"", ""board"": ""-OXO-O-XX""}"
8471,MOVE,X,"{""position"": ""2,0"", ""board"": ""-OXO-OXXX""}"
8472,GAME_END,system,"{""result"": ""X"", ""final_board"": ""-OXO-OXXX""}"
8473,GAME_START,system,{}
8474,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
8475,MOVE,O,"{""position"": ""2,2"", ""board"": ""X-------O""}"
8476,MOVE,X,"{""position"": ""2,1"", ""board"": ""X------XO""}"
8477,MOVE,O,"{""position"": ""1,2"", ""board"": ""X----O-XO""}"
